Time,Absolute Ia,Absolute Ib,Absolute Ic,Fault
0.03866512,0.059696328,0.125882566,0.15892385,No
0.03883178,0.054127488,0.1349383,0.162516207,No
0.03899844,0.048418771,0.143428445,0.165508166,No
0.0391651,0.042591415,0.151331142,0.167898506,No
0.03933176,0.036664505,0.158627585,0.169686556,No
0.03949842,0.030655105,0.165301845,0.170872107,No
0.03966508,0.024578292,0.171340212,0.171454653,No
0.03983174,0.01844814,0.176731572,0.171434879,No
0.0399984,0.012276506,0.181465536,0.170811489,No
0.04016506,0.006074142,0.185532585,0.169582591,No
0.04033172,0.000148,0.188924372,0.167746887,No
0.04049838,0.006380603,0.191633225,0.165303081,No
0.04066504,0.01261168,0.19365184,0.162250415,No
0.0408317,0.018829601,0.194973528,0.158589423,No
0.04099836,0.025021177,0.19559215,0.154322088,No
0.04116502,0.031171588,0.19550179,0.149451926,No
0.04133168,0.037264001,0.194697097,0.14398472,No
0.04149834,0.043279693,0.193173826,0.137928873,No
0.041665,0.049197841,0.190928593,0.13129577,No
0.04183166,0.054995313,0.187959269,0.124100074,No
0.04199832,0.06064688,0.184265852,0.116360471,No
0.04216498,0.066125296,0.17985037,0.108099558,No
0.04233164,0.071401663,0.174717411,0.099344231,No
0.0424983,0.076445661,0.168874696,0.090125792,No
0.04266496,0.081227005,0.162335217,0.080480792,No
0.04283162,0.085713796,0.155113131,0.070448548,No
0.04299828,0.089874215,0.147226676,0.060072467,No
0.04316494,0.093677938,0.138699681,0.049400177,No
0.0433316,0.097096108,0.129560247,0.038482204,No
0.04349826,0.100101523,0.119840995,0.027372003,No
0.04366492,0.102670245,0.109579913,0.016125325,No
0.04383158,0.10478168,0.098819733,0.004799495,No
0.04399824,0.106418341,0.087607123,0.006547146,No
0.0441649,0.10756705,0.075992905,0.017856285,No
0.04433156,0.108219139,0.064031586,0.029070171,No
0.04449822,0.10837011,0.051780395,0.040132314,No
0.04466488,0.10802006,0.039298907,0.050988168,No
0.04483154,0.107173838,0.026648652,0.061585814,No
0.0449982,0.105840437,0.013892241,0.071876168,No
0.04516486,0.104032911,0.001092631,0.081813551,No
0.04533152,0.101769142,0.011687012,0.09135668,No
0.04549818,0.099069662,0.024384689,0.100467786,No
0.04566484,0.095956974,0.036940418,0.109112792,No
0.0458315,0.09245649,0.049296245,0.117262378,No
0.04599816,0.088595137,0.061396934,0.124890953,No
0.04616482,0.084401697,0.073190175,0.131977528,No
0.04633148,0.079905681,0.084627256,0.138505071,No
0.04649814,0.07513652,0.09566313,0.144459829,No
0.0466648,0.070123486,0.106256746,0.149831444,No
0.04683146,0.064895183,0.116370924,0.154612482,No
0.04699812,0.059478533,0.125972599,0.158797473,No
0.04716478,0.053898897,0.135032669,0.162383005,No
0.04733144,0.048179824,0.143525749,0.165367156,No
0.0474981,0.042342626,0.151429951,0.167748764,No
0.04766476,0.036406539,0.158726424,0.169527307,No
0.04783142,0.030388791,0.165399209,0.170702621,No
0.04799808,0.024304558,0.171434656,0.171274453,No
0.04816474,0.018168006,0.176821694,0.171243548,No
0.0483314,0.011991156,0.181549996,0.170608893,No
0.04849806,0.005784967,0.185610324,0.169369057,No
0.04866472,0.00044,0.188994527,0.167523012,No
0.04883138,0.006672959,0.191695109,0.165069714,No
0.04899804,0.012903296,0.193704903,0.162008584,No
0.0491647,0.019118952,0.195017353,0.15834032,No
0.04933136,0.025306845,0.195626557,0.15406692,No
0.04949802,0.031452145,0.195526615,0.149191991,No
0.04966468,0.037538201,0.19471246,0.143721402,No
0.04983134,0.043546446,0.193179935,0.137663588,No
0.049998,0.049456056,0.190925792,0.131029904,No
0.05016466,0.055244088,0.187948108,0.123835117,No
0.05033132,0.060885459,0.184246913,0.11609783,No
0.05049798,0.066353083,0.179824337,0.107840642,No
0.05066464,0.07161811,0.174685121,0.099090353,No
0.0508313,0.076650515,0.168837071,0.089878149,No
0.05099796,0.081420213,0.162293181,0.080240451,No
0.05116462,0.085895456,0.155067712,0.070216529,No
0.05133128,0.090044692,0.147179261,0.059849761,No
0.05149794,0.09383788,0.138651624,0.049187545,No
0.0516646,0.097246192,0.129512936,0.038280394,No
0.05183126,0.100242719,0.119795851,0.027181525,No
0.05199792,0.102803633,0.109538376,0.015946511,No
0.05216458,0.104908347,0.098783053,0.004632531,No
0.05233124,0.10653957,0.087576516,0.006702311,No
0.0524979,0.10768421,0.075969458,0.017999895,No
0.05266456,0.108333692,0.064016253,0.029202692,No
0.05283122,0.108483523,0.051773991,0.040254422,No
0.05299788,0.108133912,0.039302211,0.051100686,No
0.05316454,0.107289672,0.026662258,0.061689664,No
0.0533312,0.10595984,0.013916628,0.071972445,No
0.05349786,0.104157418,0.001128106,0.081903495,No
0.05366452,0.101900153,0.011640273,0.091441564,No
0.05383118,0.099208571,0.024326701,0.100549042,No
0.05399784,0.096104927,0.036871463,0.109191865,No
0.0541645,0.092614464,0.049216814,0.117340684,No
0.05433116,0.08876387,0.061307646,0.124969959,No
0.05449782,0.0845818,0.073091812,0.13205865,No
0.05466448,0.080097541,0.084520757,0.138589591,No
0.05483114,0.075340346,0.095549561,0.144549012,No
0.0549978,0.070339419,0.106137179,0.149926588,No
0.05516446,0.065123096,0.116246536,0.154714674,No
